Copyright (c) James G. MacKinnon, 1999
ecmnc     9  9  7   35
 -0.64973395E+01 -0.34879871E+02 0.10022338E-01 -0.12115027E-01 0.41984132E-02
 -0.63349306E+01 -0.30471749E+02 0.65472603E-02 -0.83517255E-02 0.30364702E-02
 -0.61114311E+01 -0.24795970E+02 0.17043299E-01 -0.73223793E-02 0.20821959E-02
 -0.59326077E+01 -0.20118228E+02 0.18193579E-03 -0.37551749E-02 0.15002501E-02
 -0.57407523E+01 -0.16077567E+02 0.83960290E-02 -0.39929086E-02 0.11851550E-02
 -0.56217944E+01 -0.13747098E+02 0.84977085E-02 -0.34155097E-02 0.97193979E-03
 -0.55356594E+01 -0.11900459E+02 0.15595994E-02 -0.26504634E-02 0.85771078E-03
 -0.54652762E+01 -0.10794955E+02 0.87080670E-02 -0.32960736E-02 0.80042200E-03
 -0.54070443E+01 -0.98112028E+01 0.12025356E-01 -0.36464648E-02 0.75014621E-03
 -0.53567638E+01 -0.89714907E+01 0.12108809E-01 -0.35538437E-02 0.73254703E-03
 -0.53130613E+01 -0.81360868E+01 0.78900882E-02 -0.30546407E-02 0.70171429E-03
 -0.52732532E+01 -0.74933833E+01 0.67329620E-02 -0.27927758E-02 0.66273441E-03
 -0.52374909E+01 -0.68663240E+01 0.44821185E-02 -0.25466184E-02 0.61702877E-03
 -0.50944052E+01 -0.46032700E+01 -0.78004074E-04 -0.20051378E-02 0.54403623E-03
 -0.49875087E+01 -0.29996384E+01 -0.44112016E-02 -0.16022833E-02 0.49981862E-03
 -0.49009300E+01 -0.17907314E+01 -0.65474511E-02 -0.14888833E-02 0.46454907E-03
 -0.48279468E+01 -0.77926808E+00 -0.96434413E-02 -0.12749413E-02 0.41758298E-03
 -0.47640510E+01 0.62680103E-01 -0.13161307E-01 -0.93072613E-03 0.40016000E-03
 -0.47072492E+01 0.77135085E+00 -0.14182523E-01 -0.98835537E-03 0.38012094E-03
 -0.46560060E+01 0.14453320E+01 -0.18352224E-01 -0.60450479E-03 0.36602781E-03
 -0.46090412E+01 0.20253174E+01 -0.20902241E-01 -0.42208077E-03 0.36232616E-03
 -0.45657384E+01 0.25874619E+01 -0.24608996E-01 -0.13179373E-03 0.34632961E-03
 -0.45251706E+01 0.30537366E+01 -0.26762179E-01 0.40324915E-04 0.33838963E-03
 -0.44872455E+01 0.34776430E+01 -0.28237946E-01 0.12398902E-03 0.32071449E-03
 -0.44513726E+01 0.38463418E+01 -0.28381562E-01 0.44937572E-04 0.31340235E-03
 -0.44174857E+01 0.41999811E+01 -0.29201813E-01 0.53978155E-04 0.30528141E-03
 -0.43853079E+01 0.45592291E+01 -0.31254129E-01 0.19358791E-03 0.29953157E-03
 -0.43544458E+01 0.48756215E+01 -0.32602158E-01 0.28473714E-03 0.29141811E-03
 -0.43248980E+01 0.51719013E+01 -0.33466717E-01 0.28882023E-03 0.28504892E-03
 -0.42964595E+01 0.54454713E+01 -0.34282681E-01 0.31385410E-03 0.28297866E-03
 -0.42691187E+01 0.57165806E+01 -0.35786567E-01 0.43686301E-03 0.28006495E-03
 -0.42426706E+01 0.59579397E+01 -0.36303117E-01 0.42163876E-03 0.27755289E-03
 -0.42170762E+01 0.61755480E+01 -0.36183171E-01 0.34105411E-03 0.27224448E-03
 -0.41924355E+01 0.64138892E+01 -0.37189828E-01 0.37056695E-03 0.26825965E-03
 -0.41684133E+01 0.66295269E+01 -0.38237827E-01 0.44469013E-03 0.26677981E-03
 -0.41450830E+01 0.68459228E+01 -0.39486945E-01 0.52314285E-03 0.26432043E-03
 -0.41224881E+01 0.70730626E+01 -0.41369222E-01 0.66422990E-03 0.26359024E-03
 -0.41003828E+01 0.72712982E+01 -0.42241359E-01 0.69853006E-03 0.26478643E-03
 -0.40788453E+01 0.74648076E+01 -0.43209720E-01 0.74106475E-03 0.25975553E-03
 -0.40577757E+01 0.76550207E+01 -0.44633300E-01 0.84946832E-03 0.25749606E-03
 -0.40371685E+01 0.78370233E+01 -0.45596081E-01 0.87679917E-03 0.25614585E-03
 -0.40169622E+01 0.80057475E+01 -0.46402053E-01 0.91011131E-03 0.25509708E-03
 -0.39972020E+01 0.81809611E+01 -0.47514700E-01 0.96793571E-03 0.24684927E-03
 -0.39778672E+01 0.83611387E+01 -0.49319548E-01 0.11168675E-02 0.24454753E-03
 -0.39588265E+01 0.85133908E+01 -0.50001875E-01 0.11399079E-02 0.24206561E-03
 -0.39401512E+01 0.86673042E+01 -0.51115384E-01 0.12242528E-02 0.23936518E-03
 -0.39218523E+01 0.88263701E+01 -0.52428328E-01 0.13133849E-02 0.24193863E-03
 -0.39038359E+01 0.89748168E+01 -0.53348440E-01 0.13546035E-02 0.24024018E-03
 -0.38860174E+01 0.91061025E+01 -0.53885310E-01 0.13665598E-02 0.23887476E-03
 -0.38684820E+01 0.92321376E+01 -0.54269955E-01 0.13637729E-02 0.24079803E-03
 -0.38512139E+01 0.93564948E+01 -0.54816167E-01 0.13844040E-02 0.23803491E-03
 -0.38342018E+01 0.94818945E+01 -0.55445468E-01 0.14080238E-02 0.23966261E-03
 -0.38174464E+01 0.96094696E+01 -0.56255815E-01 0.14455094E-02 0.23690580E-03
 -0.38008261E+01 0.97212092E+01 -0.56720811E-01 0.14671963E-02 0.23488394E-03
 -0.37844106E+01 0.98221350E+01 -0.56802616E-01 0.14463081E-02 0.23504630E-03
 -0.37683453E+01 0.99427413E+01 -0.57574722E-01 0.14822611E-02 0.23319184E-03
 -0.37523589E+01 0.10056093E+02 -0.58206534E-01 0.15017989E-02 0.23331212E-03
 -0.37365184E+01 0.10169207E+02 -0.59190100E-01 0.15788132E-02 0.23185118E-03
 -0.37209908E+01 0.10294626E+02 -0.60436328E-01 0.16612231E-02 0.23051229E-03
 -0.37055673E+01 0.10402794E+02 -0.61017377E-01 0.16731259E-02 0.23292199E-03
 -0.36903159E+01 0.10523605E+02 -0.62425496E-01 0.17882772E-02 0.23027384E-03
 -0.36751446E+01 0.10614760E+02 -0.62632976E-01 0.17794969E-02 0.23315469E-03
 -0.36601074E+01 0.10708527E+02 -0.63004728E-01 0.17806724E-02 0.23258036E-03
 -0.36453230E+01 0.10821410E+02 -0.64268065E-01 0.18812609E-02 0.23438352E-03
 -0.36305802E+01 0.10921391E+02 -0.65167422E-01 0.19486094E-02 0.23275631E-03
 -0.36159469E+01 0.11012386E+02 -0.65557050E-01 0.19533656E-02 0.23134767E-03
 -0.36014815E+01 0.11106013E+02 -0.66205772E-01 0.19903151E-02 0.22862256E-03
 -0.35871530E+01 0.11205019E+02 -0.67132628E-01 0.20534349E-02 0.22670850E-03
 -0.35729212E+01 0.11297980E+02 -0.67820198E-01 0.20852011E-02 0.22544198E-03
 -0.35587822E+01 0.11384656E+02 -0.68414175E-01 0.21213738E-02 0.22661224E-03
 -0.35447706E+01 0.11481543E+02 -0.69348757E-01 0.21836500E-02 0.22210494E-03
 -0.35307773E+01 0.11559253E+02 -0.69704259E-01 0.21928239E-02 0.21907029E-03
 -0.35168827E+01 0.11636223E+02 -0.69985575E-01 0.21934203E-02 0.21864112E-03
 -0.35031000E+01 0.11716371E+02 -0.70554611E-01 0.22262826E-02 0.21910754E-03
 -0.34893601E+01 0.11789365E+02 -0.70744114E-01 0.22112182E-02 0.21761274E-03
 -0.34757849E+01 0.11884235E+02 -0.71977804E-01 0.23080775E-02 0.21338760E-03
 -0.34622810E+01 0.11973107E+02 -0.72937827E-01 0.23759634E-02 0.21264236E-03
 -0.34488378E+01 0.12047786E+02 -0.73252451E-01 0.23757592E-02 0.21132519E-03
 -0.34354141E+01 0.12124663E+02 -0.73936482E-01 0.24268891E-02 0.21340164E-03
 -0.34220437E+01 0.12195883E+02 -0.74337874E-01 0.24449765E-02 0.21107809E-03
 -0.34087845E+01 0.12266327E+02 -0.74672509E-01 0.24505711E-02 0.21033437E-03
 -0.33955282E+01 0.12327935E+02 -0.74713898E-01 0.24278103E-02 0.20992735E-03
 -0.33823571E+01 0.12400637E+02 -0.75319518E-01 0.24657331E-02 0.20865854E-03
 -0.33692572E+01 0.12468628E+02 -0.75657190E-01 0.24714673E-02 0.20822598E-03
 -0.33562211E+01 0.12543768E+02 -0.76386643E-01 0.25192502E-02 0.20858126E-03
 -0.33432231E+01 0.12611755E+02 -0.76692964E-01 0.25082495E-02 0.20670631E-03
 -0.33302894E+01 0.12685325E+02 -0.77474527E-01 0.25677409E-02 0.21147262E-03
 -0.33173716E+01 0.12750085E+02 -0.77906663E-01 0.25881271E-02 0.21121361E-03
 -0.33044537E+01 0.12817436E+02 -0.78555055E-01 0.26296600E-02 0.20863790E-03
 -0.32915960E+01 0.12880806E+02 -0.78954507E-01 0.26437239E-02 0.20730801E-03
 -0.32788085E+01 0.12950020E+02 -0.79524620E-01 0.26658295E-02 0.20629225E-03
 -0.32660650E+01 0.13019059E+02 -0.80252721E-01 0.27170662E-02 0.20337636E-03
 -0.32532840E+01 0.13078500E+02 -0.80637194E-01 0.27329070E-02 0.20265609E-03
 -0.32405463E+01 0.13138453E+02 -0.81079826E-01 0.27531243E-02 0.19912602E-03
 -0.32278121E+01 0.13193112E+02 -0.81260590E-01 0.27443983E-02 0.19807717E-03
 -0.32151330E+01 0.13259414E+02 -0.82091053E-01 0.28094563E-02 0.19798543E-03
 -0.32024392E+01 0.13315430E+02 -0.82494577E-01 0.28348923E-02 0.19884050E-03
 -0.31897813E+01 0.13374995E+02 -0.83105133E-01 0.28766220E-02 0.19960172E-03
 -0.31771539E+01 0.13435190E+02 -0.83694204E-01 0.29172029E-02 0.20162588E-03
 -0.31645224E+01 0.13494333E+02 -0.84372057E-01 0.29694982E-02 0.20052160E-03
 -0.31519064E+01 0.13544907E+02 -0.84625789E-01 0.29778101E-02 0.20110160E-03
 -0.31393459E+01 0.13595911E+02 -0.84750212E-01 0.29565780E-02 0.20204983E-03
 -0.31267979E+01 0.13658876E+02 -0.85535322E-01 0.30129259E-02 0.20358703E-03
 -0.31142546E+01 0.13725468E+02 -0.86560247E-01 0.31019254E-02 0.20402741E-03
 -0.31016607E+01 0.13775668E+02 -0.86887060E-01 0.31188013E-02 0.20410737E-03
 -0.30890997E+01 0.13827731E+02 -0.87214451E-01 0.31281698E-02 0.20372900E-03
 -0.30766035E+01 0.13897876E+02 -0.88429001E-01 0.32398495E-02 0.20309788E-03
 -0.30641155E+01 0.13961061E+02 -0.89179862E-01 0.32889833E-02 0.20378884E-03
 -0.30515639E+01 0.14008168E+02 -0.89408230E-01 0.32958740E-02 0.20706904E-03
 -0.30389839E+01 0.14064532E+02 -0.90147940E-01 0.33534162E-02 0.20536457E-03
 -0.30264346E+01 0.14118661E+02 -0.90659043E-01 0.33796795E-02 0.20572186E-03
 -0.30138168E+01 0.14171300E+02 -0.91318539E-01 0.34363909E-02 0.20609072E-03
 -0.30012397E+01 0.14219757E+02 -0.91670058E-01 0.34487147E-02 0.20463161E-03
 -0.29886545E+01 0.14270339E+02 -0.92175206E-01 0.34868045E-02 0.20186637E-03
 -0.29759814E+01 0.14312915E+02 -0.92269810E-01 0.34645255E-02 0.20193836E-03
 -0.29633518E+01 0.14361953E+02 -0.92661602E-01 0.34777693E-02 0.20485770E-03
 -0.29506425E+01 0.14405480E+02 -0.92911614E-01 0.34826646E-02 0.20598156E-03
 -0.29379099E+01 0.14448728E+02 -0.93211775E-01 0.34936855E-02 0.20561297E-03
 -0.29252042E+01 0.14494414E+02 -0.93592917E-01 0.35149754E-02 0.20670382E-03
 -0.29123983E+01 0.14530837E+02 -0.93654957E-01 0.34993172E-02 0.20888217E-03
 -0.28996268E+01 0.14578720E+02 -0.94193109E-01 0.35384215E-02 0.20860280E-03
 -0.28868086E+01 0.14626023E+02 -0.94788412E-01 0.35860490E-02 0.20966157E-03
 -0.28739784E+01 0.14680304E+02 -0.95867778E-01 0.36957158E-02 0.20957723E-03
 -0.28610911E+01 0.14729909E+02 -0.96599514E-01 0.37600372E-02 0.20824388E-03
 -0.28482424E+01 0.14775741E+02 -0.96900711E-01 0.37609900E-02 0.20599355E-03
 -0.28353206E+01 0.14827158E+02 -0.97550329E-01 0.38004579E-02 0.20859031E-03
 -0.28222822E+01 0.14863806E+02 -0.97756890E-01 0.38055739E-02 0.20771115E-03
 -0.28092713E+01 0.14910270E+02 -0.98365925E-01 0.38525743E-02 0.20497848E-03
 -0.27961856E+01 0.14949178E+02 -0.98501948E-01 0.38376668E-02 0.20454770E-03
 -0.27829929E+01 0.14982413E+02 -0.98591086E-01 0.38324706E-02 0.20664765E-03
 -0.27698403E+01 0.15026776E+02 -0.99058974E-01 0.38599064E-02 0.20621054E-03
 -0.27566041E+01 0.15060602E+02 -0.99086127E-01 0.38430855E-02 0.20520850E-03
 -0.27433411E+01 0.15104733E+02 -0.99588026E-01 0.38755905E-02 0.20941967E-03
 -0.27299813E+01 0.15144871E+02 -0.10004462E+00 0.39065819E-02 0.21088884E-03
 -0.27165442E+01 0.15177920E+02 -0.10022653E+00 0.39153922E-02 0.21386316E-03
 -0.27030190E+01 0.15209271E+02 -0.10029789E+00 0.39054914E-02 0.21465351E-03
 -0.26894592E+01 0.15243791E+02 -0.10048300E+00 0.39062255E-02 0.21550514E-03
 -0.26757881E+01 0.15269589E+02 -0.10037702E+00 0.38860886E-02 0.21841367E-03
 -0.26620705E+01 0.15300644E+02 -0.10039858E+00 0.38682695E-02 0.21790155E-03
 -0.26483293E+01 0.15348756E+02 -0.10117521E+00 0.39305098E-02 0.21819299E-03
 -0.26344731E+01 0.15385677E+02 -0.10150518E+00 0.39439707E-02 0.21874300E-03
 -0.26205400E+01 0.15426599E+02 -0.10194951E+00 0.39642189E-02 0.22158306E-03
 -0.26065182E+01 0.15467384E+02 -0.10249908E+00 0.40034041E-02 0.22289032E-03
 -0.25923849E+01 0.15501993E+02 -0.10276961E+00 0.40123309E-02 0.22305588E-03
 -0.25782081E+01 0.15549147E+02 -0.10360129E+00 0.40794120E-02 0.22380709E-03
 -0.25638622E+01 0.15582908E+02 -0.10404748E+00 0.41137886E-02 0.22439774E-03
 -0.25494730E+01 0.15618116E+02 -0.10429126E+00 0.41141829E-02 0.22536357E-03
 -0.25349417E+01 0.15655802E+02 -0.10479843E+00 0.41533840E-02 0.22637204E-03
 -0.25202869E+01 0.15693169E+02 -0.10529189E+00 0.41890581E-02 0.22788415E-03
 -0.25055146E+01 0.15719534E+02 -0.10514625E+00 0.41456825E-02 0.23077980E-03
 -0.24906123E+01 0.15745170E+02 -0.10512199E+00 0.41197573E-02 0.23150085E-03
 -0.24756010E+01 0.15777533E+02 -0.10553313E+00 0.41522502E-02 0.23020628E-03
 -0.24604745E+01 0.15811399E+02 -0.10594760E+00 0.41812673E-02 0.23323145E-03
 -0.24451664E+01 0.15836604E+02 -0.10600822E+00 0.41706008E-02 0.23691579E-03
 -0.24297049E+01 0.15855996E+02 -0.10586571E+00 0.41433206E-02 0.24051441E-03
 -0.24141503E+01 0.15890064E+02 -0.10637633E+00 0.41866403E-02 0.24347715E-03
 -0.23984017E+01 0.15928486E+02 -0.10707704E+00 0.42495623E-02 0.24305700E-03
 -0.23825086E+01 0.15964615E+02 -0.10765358E+00 0.42915606E-02 0.24365833E-03
 -0.23664272E+01 0.15996482E+02 -0.10810305E+00 0.43329234E-02 0.24688378E-03
 -0.23501761E+01 0.16026791E+02 -0.10851630E+00 0.43665838E-02 0.24528914E-03
 -0.23337463E+01 0.16055591E+02 -0.10866714E+00 0.43524127E-02 0.24510618E-03
