Copyright (C) James G. MacKinnon, 1995
conc      8  9  2   35
 -.68875568e+01 -.61756459e+02 -.42456013e+03  .45364096e-02
 -.67400298e+01 -.57584009e+02 -.35535867e+03  .36412709e-02
 -.65330814e+01 -.52317942e+02 -.26092932e+03  .21615156e-02
 -.63693369e+01 -.48130961e+02 -.20371617e+03  .16959043e-02
 -.61978238e+01 -.43802451e+02 -.15281457e+03  .12321604e-02
 -.60930389e+01 -.41301030e+02 -.12472548e+03  .10263321e-02
 -.60166143e+01 -.39255231e+02 -.11782778e+03  .90145158e-03
 -.59550655e+01 -.38033022e+02 -.98535586e+02  .85231280e-03
 -.59041434e+01 -.36950263e+02 -.85783829e+02  .78149428e-03
 -.58606874e+01 -.35867374e+02 -.82132966e+02  .73412743e-03
 -.58224270e+01 -.34999850e+02 -.76671333e+02  .69027522e-03
 -.57884530e+01 -.34244554e+02 -.71395463e+02  .64131921e-03
 -.57572658e+01 -.33634427e+02 -.63318737e+02  .62550472e-03
 -.56346585e+01 -.30777888e+02 -.55435004e+02  .54631282e-03
 -.55440394e+01 -.28766938e+02 -.49547163e+02  .50727641e-03
 -.54706239e+01 -.27323298e+02 -.41732984e+02  .45192308e-03
 -.54086030e+01 -.26184895e+02 -.34628808e+02  .43711928e-03
 -.53551825e+01 -.25104551e+02 -.32443329e+02  .40363736e-03
 -.53077218e+01 -.24214065e+02 -.29277558e+02  .39227269e-03
 -.52650255e+01 -.23396986e+02 -.27882520e+02  .37760399e-03
 -.52260078e+01 -.22671129e+02 -.25849634e+02  .36740763e-03
 -.51900414e+01 -.22026497e+02 -.23702137e+02  .35863862e-03
 -.51564443e+01 -.21489752e+02 -.20259728e+02  .34293634e-03
 -.51251194e+01 -.20989001e+02 -.16944717e+02  .32752532e-03
 -.50955003e+01 -.20517427e+02 -.15001721e+02  .31601707e-03
 -.50676512e+01 -.20069866e+02 -.13227560e+02  .30399843e-03
 -.50411626e+01 -.19668818e+02 -.10898099e+02  .29708572e-03
 -.50159525e+01 -.19261603e+02 -.95898785e+01  .28918577e-03
 -.49918857e+01 -.18863295e+02 -.89186685e+01  .27901064e-03
 -.49688500e+01 -.18496021e+02 -.80033706e+01  .28140669e-03
 -.49466398e+01 -.18159516e+02 -.68039251e+01  .27297497e-03
 -.49251181e+01 -.17868763e+02 -.46441579e+01  .26368094e-03
 -.49045033e+01 -.17557368e+02 -.38103521e+01  .26011661e-03
 -.48846005e+01 -.17250185e+02 -.33136849e+01  .25475967e-03
 -.48653988e+01 -.16947247e+02 -.28486294e+01  .25044645e-03
 -.48466831e+01 -.16672714e+02 -.20399217e+01  .24972984e-03
 -.48284297e+01 -.16418314e+02 -.10022375e+01  .25023801e-03
 -.48107273e+01 -.16159380e+02 -.49770146e+00  .24676841e-03
 -.47934985e+01 -.15907608e+02 -.69170938e-01  .24294563e-03
 -.47767445e+01 -.15660351e+02  .19829218e+00  .24184317e-03
 -.47603784e+01 -.15416981e+02  .34348914e+00  .24234061e-03
 -.47442911e+01 -.15208936e+02  .15210025e+01  .23676341e-03
 -.47285892e+01 -.14991668e+02  .19896071e+01  .23556377e-03
 -.47132657e+01 -.14771494e+02  .21483248e+01  .23320167e-03
 -.46982313e+01 -.14557845e+02  .22051584e+01  .23230067e-03
 -.46834487e+01 -.14363867e+02  .28444815e+01  .23366174e-03
 -.46689785e+01 -.14164911e+02  .30021443e+01  .23285915e-03
 -.46547397e+01 -.13976479e+02  .33443035e+01  .22853701e-03
 -.46408495e+01 -.13777388e+02  .32821286e+01  .22717698e-03
 -.46271356e+01 -.13601760e+02  .38065042e+01  .22518256e-03
 -.46135491e+01 -.13431503e+02  .42046816e+01  .22459998e-03
 -.46001746e+01 -.13262680e+02  .44685999e+01  .22269765e-03
 -.45870927e+01 -.13094378e+02  .48462006e+01  .22209553e-03
 -.45740406e+01 -.12951705e+02  .59280408e+01  .22236693e-03
 -.45613512e+01 -.12783583e+02  .59952227e+01  .21866888e-03
 -.45488221e+01 -.12618540e+02  .60191897e+01  .21678131e-03
 -.45363638e+01 -.12464111e+02  .61396583e+01  .21719264e-03
 -.45241705e+01 -.12308369e+02  .62731041e+01  .21587291e-03
 -.45120662e+01 -.12167303e+02  .67630697e+01  .21885044e-03
 -.45001311e+01 -.12020602e+02  .70153822e+01  .21468210e-03
 -.44882701e+01 -.11885779e+02  .74016544e+01  .21218990e-03
 -.44765374e+01 -.11755575e+02  .80017725e+01  .21010394e-03
 -.44649325e+01 -.11623177e+02  .84503889e+01  .20999407e-03
 -.44534200e+01 -.11502478e+02  .91176403e+01  .21107663e-03
 -.44420954e+01 -.11367611e+02  .92631067e+01  .21102284e-03
 -.44309184e+01 -.11230543e+02  .92296758e+01  .20932088e-03
 -.44197710e+01 -.11113302e+02  .97642697e+01  .20891648e-03
 -.44087218e+01 -.10993372e+02  .10215595e+02  .20807995e-03
 -.43977727e+01 -.10866291e+02  .10180206e+02  .20723645e-03
 -.43869837e+01 -.10729735e+02  .98884141e+01  .20556146e-03
 -.43762467e+01 -.10611831e+02  .10143262e+02  .20455672e-03
 -.43656446e+01 -.10482726e+02  .99848176e+01  .20561204e-03
 -.43551130e+01 -.10362346e+02  .10086427e+02  .20456260e-03
 -.43446455e+01 -.10251060e+02  .10444261e+02  .20356241e-03
 -.43342608e+01 -.10136614e+02  .10680859e+02  .20273668e-03
 -.43239359e+01 -.10018633e+02  .10656999e+02  .20104415e-03
 -.43136225e+01 -.99097936e+01  .10782710e+02  .20056665e-03
 -.43034695e+01 -.97923151e+01  .10580407e+02  .20042632e-03
 -.42933719e+01 -.96802509e+01  .10569747e+02  .20154114e-03
 -.42833461e+01 -.95674938e+01  .10517563e+02  .20153657e-03
 -.42733090e+01 -.94687404e+01  .10871564e+02  .19990321e-03
 -.42633743e+01 -.93630412e+01  .10984738e+02  .20257632e-03
 -.42534649e+01 -.92643638e+01  .11262698e+02  .20286355e-03
 -.42436199e+01 -.91631094e+01  .11292974e+02  .20171893e-03
 -.42338474e+01 -.90529264e+01  .11085391e+02  .20141481e-03
 -.42241111e+01 -.89479975e+01  .10965804e+02  .20212827e-03
 -.42144438e+01 -.88450867e+01  .10954898e+02  .20084684e-03
 -.42048427e+01 -.87370674e+01  .10681570e+02  .19871211e-03
 -.41952431e+01 -.86352851e+01  .10588431e+02  .20373315e-03
 -.41856530e+01 -.85453931e+01  .10876771e+02  .20379402e-03
 -.41761422e+01 -.84491173e+01  .10871832e+02  .20471050e-03
 -.41666824e+01 -.83449975e+01  .10575043e+02  .20594342e-03
 -.41572042e+01 -.82535650e+01  .10672680e+02  .20342336e-03
 -.41477685e+01 -.81700441e+01  .11065989e+02  .20170810e-03
 -.41383799e+01 -.80729785e+01  .10879435e+02  .19781071e-03
 -.41289774e+01 -.79940974e+01  .11419510e+02  .19653748e-03
 -.41196559e+01 -.79037483e+01  .11523271e+02  .19545661e-03
 -.41103853e+01 -.78063159e+01  .11301542e+02  .19481915e-03
 -.41010762e+01 -.77222092e+01  .11530021e+02  .19203405e-03
 -.40917668e+01 -.76419683e+01  .11799516e+02  .19194419e-03
 -.40825013e+01 -.75623084e+01  .12130503e+02  .19104303e-03
 -.40732842e+01 -.74732872e+01  .12080759e+02  .19216034e-03
 -.40640467e+01 -.73854475e+01  .11994999e+02  .19326279e-03
 -.40548518e+01 -.72995414e+01  .11956323e+02  .19517103e-03
 -.40456662e+01 -.72172417e+01  .11981265e+02  .19687607e-03
 -.40364881e+01 -.71357188e+01  .12067091e+02  .19275606e-03
 -.40273462e+01 -.70524521e+01  .12060215e+02  .19008792e-03
 -.40182193e+01 -.69668402e+01  .11914187e+02  .19058260e-03
 -.40090150e+01 -.68926122e+01  .12229965e+02  .18798401e-03
 -.39999117e+01 -.68045661e+01  .12022525e+02  .18850269e-03
 -.39907340e+01 -.67337472e+01  .12398457e+02  .18901783e-03
 -.39816101e+01 -.66503599e+01  .12334353e+02  .18845094e-03
 -.39724868e+01 -.65674197e+01  .12271111e+02  .18750259e-03
 -.39633398e+01 -.64885823e+01  .12212492e+02  .18749806e-03
 -.39542377e+01 -.64073908e+01  .12169018e+02  .18353962e-03
 -.39451242e+01 -.63278254e+01  .12200423e+02  .18462335e-03
 -.39359736e+01 -.62551381e+01  .12289546e+02  .18452912e-03
 -.39268607e+01 -.61704922e+01  .12006525e+02  .18376974e-03
 -.39177379e+01 -.60925350e+01  .12041810e+02  .18437740e-03
 -.39085580e+01 -.60242922e+01  .12276223e+02  .18420722e-03
 -.38993734e+01 -.59575147e+01  .12536007e+02  .18705338e-03
 -.38901903e+01 -.58857840e+01  .12600173e+02  .18720574e-03
 -.38809917e+01 -.58188224e+01  .12906865e+02  .18759792e-03
 -.38717375e+01 -.57513034e+01  .13080582e+02  .18882780e-03
 -.38625341e+01 -.56757018e+01  .13015253e+02  .19287690e-03
 -.38533492e+01 -.55951249e+01  .12789751e+02  .19171487e-03
 -.38440658e+01 -.55364659e+01  .13326207e+02  .19000809e-03
 -.38348162e+01 -.54555242e+01  .13005961e+02  .19033762e-03
 -.38255132e+01 -.53905182e+01  .13250881e+02  .18962255e-03
 -.38162015e+01 -.53142461e+01  .13101365e+02  .19064069e-03
 -.38068602e+01 -.52487562e+01  .13300558e+02  .19074699e-03
 -.37974657e+01 -.51846130e+01  .13495173e+02  .18975108e-03
 -.37880864e+01 -.51071477e+01  .13165515e+02  .19031463e-03
 -.37786573e+01 -.50391020e+01  .13232232e+02  .18795626e-03
 -.37691905e+01 -.49707924e+01  .13292977e+02  .18790338e-03
 -.37596409e+01 -.49123113e+01  .13641883e+02  .18652937e-03
 -.37501478e+01 -.48327412e+01  .13266935e+02  .18895870e-03
 -.37405964e+01 -.47619400e+01  .13181449e+02  .19253706e-03
 -.37309570e+01 -.47008119e+01  .13427006e+02  .19381506e-03
 -.37213302e+01 -.46331338e+01  .13405515e+02  .19146661e-03
 -.37116182e+01 -.45746554e+01  .13829834e+02  .19157063e-03
 -.37018712e+01 -.45050822e+01  .13621816e+02  .19251969e-03
 -.36921043e+01 -.44315851e+01  .13430767e+02  .19512046e-03
 -.36822534e+01 -.43636431e+01  .13358919e+02  .19031255e-03
 -.36723879e+01 -.42900586e+01  .13095227e+02  .18891551e-03
 -.36623893e+01 -.42320560e+01  .13327127e+02  .19047664e-03
 -.36523792e+01 -.41690901e+01  .13433129e+02  .19037629e-03
 -.36423573e+01 -.41003799e+01  .13443028e+02  .19338730e-03
 -.36322285e+01 -.40287882e+01  .13220538e+02  .19482623e-03
 -.36220424e+01 -.39555640e+01  .12957260e+02  .19691174e-03
 -.36117749e+01 -.38873073e+01  .12869613e+02  .19433050e-03
 -.36014268e+01 -.38130776e+01  .12462106e+02  .19325758e-03
 -.35909859e+01 -.37523415e+01  .12657175e+02  .19167292e-03
 -.35804731e+01 -.36854092e+01  .12555937e+02  .19251949e-03
 -.35698546e+01 -.36295567e+01  .12852959e+02  .19341556e-03
