Copyright (c) James G. MacKinnon, 1999
ecmnc    11 11  7   40
 -0.68310862E+01 -0.33761334E+02 -0.13142607E+00 0.63764870E-02 0.48660478E-02
 -0.66711485E+01 -0.29089759E+02 -0.82728600E-01 0.11012501E-02 0.31433793E-02
 -0.64421589E+01 -0.23561019E+02 -0.53232951E-01 0.92343361E-03 0.24398505E-02
 -0.62582137E+01 -0.19571226E+02 -0.20536671E-01 -0.20069143E-02 0.17380339E-02
 -0.60643522E+01 -0.15554801E+02 0.42334359E-02 -0.38982230E-02 0.12901622E-02
 -0.59456884E+01 -0.12748443E+02 -0.83774265E-02 -0.20911822E-02 0.10899170E-02
 -0.58588094E+01 -0.10738405E+02 -0.17711411E-01 -0.84888852E-03 0.93744311E-03
 -0.57891010E+01 -0.93261538E+01 -0.17280900E-01 -0.10395511E-02 0.85480323E-03
 -0.57302774E+01 -0.83934597E+01 -0.85649401E-02 -0.19966923E-02 0.80015562E-03
 -0.56802176E+01 -0.74179023E+01 -0.10307780E-01 -0.17877782E-02 0.73458244E-03
 -0.56356926E+01 -0.65076712E+01 -0.14858462E-01 -0.12755042E-02 0.66634539E-03
 -0.55959211E+01 -0.57533792E+01 -0.17746524E-01 -0.92042781E-03 0.64455986E-03
 -0.55599345E+01 -0.50380060E+01 -0.22692237E-01 -0.32292774E-03 0.63098137E-03
 -0.54156947E+01 -0.25310668E+01 -0.26843980E-01 -0.16033040E-03 0.54305470E-03
 -0.53084377E+01 -0.81012050E+00 -0.28025566E-01 -0.24157875E-03 0.50334018E-03
 -0.52213468E+01 0.48726281E+00 -0.29502556E-01 -0.22444853E-03 0.47584363E-03
 -0.51476073E+01 0.15708068E+01 -0.31583352E-01 -0.26628701E-03 0.44502303E-03
 -0.50832208E+01 0.24326213E+01 -0.31792430E-01 -0.40847043E-03 0.41652218E-03
 -0.50265722E+01 0.33269247E+01 -0.38612351E-01 0.20506416E-03 0.40064457E-03
 -0.49750042E+01 0.40696109E+01 -0.43108296E-01 0.58781539E-03 0.38334220E-03
 -0.49276848E+01 0.46924685E+01 -0.44634176E-01 0.57062605E-03 0.38339167E-03
 -0.48839192E+01 0.52535887E+01 -0.46687894E-01 0.68381723E-03 0.37425591E-03
 -0.48434455E+01 0.58182853E+01 -0.50499853E-01 0.95939969E-03 0.36145947E-03
 -0.48053660E+01 0.63031827E+01 -0.52585856E-01 0.10651022E-02 0.35009635E-03
 -0.47692826E+01 0.67254943E+01 -0.53411771E-01 0.10145067E-02 0.33950560E-03
 -0.47352959E+01 0.71853668E+01 -0.57228567E-01 0.13273899E-02 0.33411900E-03
 -0.47028959E+01 0.75597387E+01 -0.57978917E-01 0.12648016E-02 0.32450252E-03
 -0.46717887E+01 0.79131504E+01 -0.59741421E-01 0.13901626E-02 0.31512606E-03
